2022-06-14 21:37:00,2909653,2918340,2909653,2918340,0.89045704
2022-06-14 21:38:00,2919332,2920788,2910460,2916806,4.1092547
2022-06-14 21:39:00,2916806,2919540,2915965,2917913,0.9192
2022-06-14 21:40:00,2918415,2919540,2911418,2911418,2.6168
2022-06-14 21:41:00,2911469,2916647,2911469,2913706,1.2469
2022-06-14 21:42:00,2913148,2917121,2913015,2916908,0.62547036
2022-06-14 21:43:00,2915418,2916464,2913849,2913849,0.085
2022-06-14 21:44:00,2913225,2914432,2909000,2909446,1.1988549
2022-06-14 21:45:00,2910164,2912322,2904000,2912224,1.77425387
2022-06-14 21:46:00,2911016,2914713,2909504,2909504,3.62215461
2022-06-14 21:47:00,2909213,2911100,2900844,2900844,2.99421181
2022-06-14 21:48:00,2900845,2910917,2900845,2907568,1.44050101
2022-06-14 21:49:00,2907076,2910486,2904279,2907976,1.1554935
2022-06-14 21:50:00,2906889,2907519,2904175,2905321,3.20445044
2022-06-14 21:51:00,2904487,2906994,2893455,2898017,10.82794954
2022-06-14 21:52:00,2898017,2905315,2898017,2902211,3.16195048
2022-06-14 21:53:00,2903000,2905913,2902211,2903927,3.27437
2022-06-14 21:54:00,2905911,2907039,2903647,2905976,1.6996
2022-06-14 21:55:00,2903112,2903112,2898442,2898647,8.649868
2022-06-14 21:56:00,2898647,2905404,2898029,2899591,4.91849
2022-06-14 21:57:00,2901226,2908018,2900023,2908018,8.15215422
2022-06-14 21:58:00,2906274,2907522,2902224,2906233,1.17101835
2022-06-14 21:59:00,2904975,2918399,2904300,2918399,4.90918984
2022-06-14 22:00:00,2919148,2922376,2911377,2912176,1.9801103
2022-06-14 22:01:00,2913636,2916810,2911000,2914363,3.92421703
2022-06-14 22:02:00,2915037,2916871,2913956,2916467,0.97663056
2022-06-14 22:03:00,2916869,2920599,2914352,2918489,2.29885405
2022-06-14 22:04:00,2917505,2926459,2917505,2926459,6.82872223
2022-06-14 22:05:00,2926244,2926244,2920597,2924669,3.40883372
2022-06-14 22:06:00,2923000,2924669,2921260,2924101,7.20893542
2022-06-14 22:07:00,2924669,2927020,2924553,2924553,2.62279861
2022-06-14 22:08:00,2924740,2925442,2919122,2919122,1.12841596
2022-06-14 22:09:00,2918914,2922124,2918451,2920956,1.57510703
2022-06-14 22:10:00,2921540,2922124,2916774,2916774,3.26021868
2022-06-14 22:11:00,2916288,2919491,2916288,2919491,1.64052112
2022-06-14 22:12:00,2919047,2924999,2917772,2921642,4.01136865
2022-06-14 22:13:00,2922727,2933739,2922598,2927055,4.72894366
2022-06-14 22:14:00,2926996,2932162,2926256,2932162,1.649075
